Version, Version Name, Name, Age, Revisions, Bugfix, LOCs, LOCs Touched, LOCs Added, Churn, Avg. Churn, Authors Number, Average Change Set, Buggy
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,0,1,0,335,371,371,335,335.0,1,35.0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,0,1,0,41,47,47,41,41.0,1,35.0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,0,2,1,99,108,108,99,49.5,1,13.5,true
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,0,1,0,99,111,111,99,99.0,4,35.0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,0,3,1,286,319,319,286,95.33333333333333,1,18.0,true
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,0,3,1,117,1177,653,1071,357.0,1,18.0,true
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,0,1,0,43,49,49,43,43.0,1,27.0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,0,4,2,325,370,364,325,81.25,1,17.25,true
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,0,5,2,249,1271,774,815,163.0,1,18.2,true
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,0,2,0,43,49,49,43,21.5,1,25.5,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,0,1,0,88,89,89,88,88.0,1,35.0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,2,0,0,35,0,0,0,0,1,0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,2,0,0,54,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,2,0,0,55,0,0,0,0,3,0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,0,1,0,23,24,24,23,23.0,1,20.0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,0,1,0,46,50,50,46,46.0,1,20.0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,0,2,0,64,90,81,64,32.0,1,22.5,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,0,1,0,41,47,47,41,41.0,1,20.0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,2,0,0,42,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,2,0,0,156,0,0,0,0,3,0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,2,0,0,43,0,0,0,0,1,0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,2,0,0,41,0,0,0,0,1,0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,2,0,0,78,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,2,0,0,124,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,2,0,0,35,0,0,0,0,1,0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,2,0,0,35,0,0,0,0,1,0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,2,0,0,50,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,0,1,0,41,44,44,41,41.0,1,27.0,false
3,refs/tags/release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,0,1,0,23,26,26,23,23.0,1,35.0,false
3,refs/tags/release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,2,6,2,219,118,105,78,13.0,4,16.5,true
3,refs/tags/release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,2,14,4,15641,14906,12633,9682,691.5714285714286,2,20.0,true
3,refs/tags/release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,0,1,0,64,74,74,64,64.0,1,1.0,false
3,refs/tags/release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,2,0,0,123,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,2,3,0,59,27,26,22,7.333333333333333,3,25.666666666666668,false
3,refs/tags/release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,2,1,0,87,59,59,52,52.0,3,22.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,0,6,3,493,515,332,153,25.5,2,16.333333333333332,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,0,1,1,390,12,12,10,10.0,1,9.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,0,7,4,898,306,149,87,12.428571428571429,2,19.142857142857142,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,0,1,0,88,13,11,7,7.0,1,8.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,0,2,1,306,70,23,22,11.0,1,15.5,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,0,1,0,112,123,123,112,112.0,1,15.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,2,1,1,80,7,4,1,1.0,3,18.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,2,1,1,85,3,2,1,1.0,4,18.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,2,1,1,71,3,2,1,1.0,4,18.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,2,0,0,87,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,2,1,0,33,11,2,4,4.0,2,7.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,2,12,4,522,347,316,267,22.25,4,10.583333333333334,true
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,2,0,0,28,0,0,0,0,3,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,2,0,0,94,0,0,0,0,1,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,2,0,0,30,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,2,1,1,73,5,5,4,4.0,3,4.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,2,0,0,23,0,0,0,0,1,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,2,0,0,23,0,0,0,0,1,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,2,5,1,86,72,64,55,11.0,2,16.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,2,14,6,761,641,476,329,23.5,4,13.857142857142858,true
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,2,0,0,57,0,0,0,0,3,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,2,0,0,26,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,0,1,0,96,105,105,96,96.0,1,16.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,2,0,0,61,0,0,0,0,3,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,2,0,0,33,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,0,1,0,38,14,5,3,3.0,1,8.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,0,0,0,27,0,0,0,0,1,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,2,2,1,80,23,18,13,6.5,4,24.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,2,8,2,203,325,190,169,21.125,4,18.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,0,3,0,195,252,233,195,65.0,2,13.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,2,2,1,97,40,33,25,12.5,3,17.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,0,0,0,34,0,0,0,0,1,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,0,0,0,24,0,0,0,0,1,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,0,0,0,38,0,0,0,0,1,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,0,2,1,146,166,166,146,73.0,1,18.5,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,0,4,1,195,269,241,195,48.75,1,16.5,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,0,1,0,771,866,866,771,771.0,1,5.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,0,3,0,148,221,190,148,49.333333333333336,1,19.666666666666668,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,0,2,1,93,108,104,93,46.5,1,16.5,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,0,2,1,88,104,100,88,44.0,1,20.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,0,7,2,762,945,893,762,108.85714285714286,1,15.571428571428571,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,2,9,3,462,165,127,82,9.11111111111111,4,14.333333333333334,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,0,1,1,66,8,7,4,4.0,1,4.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,0,0,0,52,0,0,0,0,1,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,2,0,0,67,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,0,1,1,170,11,11,11,11.0,2,18.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,2,2,1,135,25,10,7,3.5,4,24.5,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,2,11,7,1100,1034,695,412,37.45454545454545,4,12.909090909090908,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,2,0,0,64,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,2,2,1,83,31,19,9,4.5,4,24.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,0,1,0,24,27,27,24,24.0,1,7.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,2,0,0,21,0,0,0,0,1,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,2,3,1,415,14,11,7,2.3333333333333335,4,33.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,2,0,0,49,0,0,0,0,1,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,2,1,0,51,7,4,1,1.0,3,30.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,2,1,0,89,5,5,4,4.0,3,28.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,2,0,0,26,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,2,0,0,67,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,2,7,5,708,494,298,118,16.857142857142858,4,16.0,true
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,0,2,2,53,4,2,0,0.0,1,6.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,0,0,0,39,0,0,0,0,1,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,2,0,0,55,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,2,1,0,47,17,17,15,15.0,2,7.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,2,0,0,56,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,2,1,0,104,10,9,6,6.0,3,27.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,2,2,0,153,9,7,6,3.0,3,17.5,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,0,1,0,59,70,70,59,59.0,1,27.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,2,0,0,30,0,0,0,0,3,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,2,0,0,49,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,2,0,0,52,0,0,0,0,1,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,2,0,0,110,0,0,0,0,3,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,2,0,0,63,0,0,0,0,3,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,2,0,0,72,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,2,0,0,61,0,0,0,0,1,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,2,0,0,42,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,2,1,1,67,26,20,15,15.0,3,7.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,2,0,0,76,0,0,0,0,3,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,2,2,1,332,44,22,0,0.0,4,35.5,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,2,0,0,44,0,0,0,0,1,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,2,10,3,700,440,313,206,20.6,3,12.4,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,2,2,0,66,52,44,33,16.5,2,22.5,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,2,5,2,107,81,64,41,8.2,4,12.6,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,2,6,2,179,143,129,105,17.5,4,13.833333333333334,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,0,4,0,121,188,161,121,30.25,1,21.5,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,2,0,0,52,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,2,2,0,114,21,18,14,7.0,3,20.5,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,2,1,1,174,5,4,3,3.0,4,41.0,true
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,0,1,0,142,162,162,142,142.0,1,21.0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,0,2,0,112,132,131,112,56.0,1,14.5,true
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,0,1,0,95,108,108,95,95.0,1,21.0,true
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,0,2,1,324,355,354,324,162.0,1,16.5,true
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,2,0,0,73,0,0,0,0,3,0,true
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,2,0,0,24,0,0,0,0,1,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,2,0,0,48,0,0,0,0,3,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,0,2,1,280,318,312,288,144.0,2,31.0,true
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,2,1,0,300,260,77,89,89.0,3,21.0,true
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,2,0,0,79,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,2,0,0,30,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,2,0,0,84,0,0,0,0,2,0,false
3,refs/tags/release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,2,1,0,99,38,38,33,33.0,3,28.0,false
4,refs/tags/release-4.2.1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,1,0,0,191,0,0,0,0,1,0,false
4,refs/tags/release-4.2.1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,1,0,0,247,0,0,0,0,1,0,true
4,refs/tags/release-4.2.1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,1,0,0,399,0,0,0,0,3,0,true
4,refs/tags/release-4.2.1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,3,0,0,121,0,0,0,0,2,0,false
4,refs/tags/release-4.2.1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,3,0,0,320,0,0,0,0,4,0,false
