Version, Version Name, Path, LOCs, LOCs Touched, Churn, Number of Revisions, Authors Number, Bugfix, Average Change Set
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,56,166,56,2,1,0,18
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,819,2455,819,2,1,0,18
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,54,160,54,2,1,0,18
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,166,496,166,2,1,0,18
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,238,712,238,2,1,0,18
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,37,113,39,2,2,0,19
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,219,0,0,0,2,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,330,5597,89,10,5,3,21
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,174,2488,180,8,3,1,24
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,291,1187,291,4,3,0,30
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,290,1007,135,2,4,0,10
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,78,2604,480,7,3,0,29
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,174,2320,468,5,2,1,24
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,348,11413,339,16,4,3,19
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,68,428,8,3,2,1,25
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,44,92,4,1,1,1,4
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,129,501,15,2,4,1,36
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperProtocol.java,4384,4384,4384,1,1,0,28
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,3763,0,0,0,2,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DefaultPerChannelBookieClientPool.java,82,238,82,2,2,0,18
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PacketProcessorBase.java,69,179,69,2,1,0,24
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PacketProcessorBaseV3.java,64,166,64,2,1,0,24
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,865,21920,320,16,5,9,16
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientFactory.java,34,34,34,1,1,0,9
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientPool.java,52,136,52,2,2,0,18
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadEntryProcessor.java,124,372,124,2,1,0,24
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadEntryProcessorV3.java,148,438,148,2,1,0,24
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java,43,115,43,2,2,0,10
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,82,204,40,1,2,1,4
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessor.java,89,263,89,2,1,0,24
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessorV3.java,139,683,141,3,1,1,17
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,506,10327,79,11,3,7,14
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,354,3111,59,5,4,4,7
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,267,4495,31,9,3,4,13
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,126,507,1,2,2,1,36
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,50,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,66,129,3,1,2,1,9
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationStats.java,29,29,29,1,1,0,6
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,437,6323,105,9,3,3,21
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,164,328,0,1,3,0,73
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,137,274,0,1,3,0,73
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,80,329,3,2,3,0,67
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,42,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java,36,36,36,1,1,0,25
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,182,656,32,2,2,0,17
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,65,130,0,1,1,0,73
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,616,1231,1,1,2,0,45
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,97,179,15,1,2,0,9
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,233,1386,6,3,5,0,24
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,47,0,0,0,3,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,69,201,27,2,4,1,14
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java,104,556,122,3,2,0,27
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,179,579,59,2,4,1,16
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,144,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,32,0,0,0,2,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Shell.java,587,587,587,1,1,0,24
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,120,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,40,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,91,206,24,1,3,0,61
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,39,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZeroBuffer.java,66,66,66,1,1,0,14
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,238,463,13,1,2,1,6
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,57,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,38,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/BoundExponentialBackoffRetryPolicy.java,36,36,36,1,1,0,8
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ExponentialBackoffRetryPolicy.java,40,40,40,1,1,0,8
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/RetryPolicy.java,51,51,51,1,1,0,8
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperClient.java,892,892,892,1,1,0,8
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,119,377,35,2,2,0,26
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooWorker.java,133,133,133,1,1,0,8
7,refs/tags/release-4.3.0,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleMetricsProvider.java,129,837,129,4,3,3,3
7,refs/tags/release-4.3.0,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleOpStatsLogger.java,58,58,58,1,1,0,6
7,refs/tags/release-4.3.0,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleStatsLogger.java,86,86,86,1,1,0,6
7,refs/tags/release-4.3.0,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/CounterImpl.java,44,44,44,1,1,0,13
7,refs/tags/release-4.3.0,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java,71,71,71,1,1,0,13
7,refs/tags/release-4.3.0,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichProvider.java,68,68,68,1,1,0,13
7,refs/tags/release-4.3.0,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichStatsLoggerImpl.java,59,59,59,1,1,0,13
7,refs/tags/release-4.3.0,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,60,60,60,1,1,0,13
7,refs/tags/release-4.3.0,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/HTTPStatsExporter.java,71,71,71,1,1,0,13
7,refs/tags/release-4.3.0,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/OpStatsLoggerImpl.java,64,64,64,1,1,0,13
7,refs/tags/release-4.3.0,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,62,62,62,1,1,0,13
7,refs/tags/release-4.3.0,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java,55,55,55,1,1,0,13
7,refs/tags/release-4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Counter.java,45,45,45,1,1,0,11
7,refs/tags/release-4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java,27,27,27,1,1,0,11
7,refs/tags/release-4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,79,79,79,1,1,0,11
7,refs/tags/release-4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,33,33,33,1,1,0,11
7,refs/tags/release-4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,66,66,66,1,1,0,11
7,refs/tags/release-4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,44,44,44,1,1,0,11
7,refs/tags/release-4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java,57,57,57,1,1,0,11
7,refs/tags/release-4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java,50,50,50,1,1,0,11
7,refs/tags/release-4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsProvider.java,41,41,41,1,1,0,11
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java,392,392,392,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java,66,66,66,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/DebugUtil.java,57,57,57,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheMap.java,87,87,87,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java,96,96,96,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/MessagingSessionFacade.java,381,381,381,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java,50,50,50,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/SessionImpl.java,1711,5133,1711,2,2,0,102
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/StateManager.java,144,144,144,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContext.java,88,88,88,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java,31,31,31,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java,576,576,576,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java,240,240,240,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java,733,733,733,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java,380,380,380,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/ObjectMessageImpl.java,143,143,143,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java,668,668,668,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/TextMessageImpl.java,113,113,113,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java,1035,1035,1035,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java,144,144,144,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryArithmeticFunction.java,156,156,156,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryExprFunction.java,42,42,42,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java,24,24,24,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java,158,158,158,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java,55,55,55,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java,80,80,80,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java,412,412,412,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java,166,166,166,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java,47,47,47,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java,34,34,34,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,232,232,232,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java,60,60,60,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java,52,52,52,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java,274,274,274,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java,57,57,57,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionImpl.java,142,142,142,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java,537,1605,537,2,2,1,100
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java,65,65,65,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageProducerImpl.java,95,95,95,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java,71,71,71,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java,191,573,191,2,2,0,102
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java,64,64,64,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java,263,263,263,1,1,0,159
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,64,0,0,0,1,0,0
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,39,0,0,0,1,0,0
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,44,0,0,0,2,0,0
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,83,0,0,0,3,0,0
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,360,0,0,0,4,0,0
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,119,235,3,1,4,1,41
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,123,240,6,1,4,1,41
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,165,0,0,0,4,0,0
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,41,0,0,0,2,0,0
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,133,0,0,0,3,0,0
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,149,0,0,0,3,0,0
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,51,0,0,0,3,0,0
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,162,0,0,0,4,0,0
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,64,0,0,0,2,0,0
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,31,0,0,0,1,0,0
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,32,0,0,0,1,0,0
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java,31,0,0,0,1,0,0
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,30,0,0,0,1,0,0
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,33,0,0,0,2,0,0
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,34,0,0,0,2,0,0
7,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java,140,0,0,0,1,0,0
