Version, Version Name, Path, LOCs, LOCs Touched, Churn, Age, Number of Revisions, Authors Number, Bugfix
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,181,181,181,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,62,62,62,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,121,121,121,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreWatcher.java,21,21,21,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,138,138,138,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java,128,128,128,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/net/BookieSocketAddress.java,86,86,86,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java,136,136,136,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java,29,29,29,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNS.java,309,309,309,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,57,57,57,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,56,56,56,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,819,819,819,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,54,54,54,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,166,166,166,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,238,238,238,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,37,37,37,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,219,219,219,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,330,330,330,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,174,174,174,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,291,291,291,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,290,290,290,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,78,78,78,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,174,174,174,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,348,348,348,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,68,68,68,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,44,44,44,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,129,129,129,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperProtocol.java,4384,4384,4384,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,3763,3763,3763,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DefaultPerChannelBookieClientPool.java,82,82,82,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PacketProcessorBase.java,69,69,69,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PacketProcessorBaseV3.java,64,64,64,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,865,865,865,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientFactory.java,34,34,34,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientPool.java,52,52,52,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadEntryProcessor.java,124,124,124,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadEntryProcessorV3.java,148,148,148,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java,43,43,43,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,82,82,82,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessor.java,89,89,89,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessorV3.java,139,139,139,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,506,506,506,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,354,354,354,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,267,267,267,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,126,126,126,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,50,50,50,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,66,66,66,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationStats.java,29,29,29,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,437,437,437,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,164,164,164,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,137,137,137,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,80,80,80,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,42,42,42,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java,36,36,36,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,182,182,182,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,65,65,65,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,616,616,616,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,97,97,97,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,233,233,233,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,47,47,47,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,69,69,69,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java,104,104,104,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,179,179,179,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,144,144,144,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,32,32,32,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Shell.java,587,587,587,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,120,120,120,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,40,40,40,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,91,91,91,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,39,39,39,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZeroBuffer.java,66,66,66,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,238,238,238,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,57,57,57,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,38,38,38,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/BoundExponentialBackoffRetryPolicy.java,36,36,36,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ExponentialBackoffRetryPolicy.java,40,40,40,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/RetryPolicy.java,51,51,51,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperClient.java,892,892,892,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,119,119,119,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooWorker.java,133,133,133,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleMetricsProvider.java,129,129,129,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleOpStatsLogger.java,58,58,58,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleStatsLogger.java,86,86,86,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/CounterImpl.java,44,44,44,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java,71,71,71,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichProvider.java,68,68,68,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichStatsLoggerImpl.java,59,59,59,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,60,60,60,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/HTTPStatsExporter.java,71,71,71,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/OpStatsLoggerImpl.java,64,64,64,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,62,62,62,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java,55,55,55,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Counter.java,45,45,45,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java,27,27,27,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,79,79,79,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,33,33,33,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,66,66,66,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,44,44,44,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java,57,57,57,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java,50,50,50,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsProvider.java,41,41,41,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java,392,392,392,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java,66,66,66,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/DebugUtil.java,57,57,57,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheMap.java,87,87,87,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java,96,96,96,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/MessagingSessionFacade.java,381,381,381,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java,50,50,50,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/SessionImpl.java,1711,1711,1711,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/StateManager.java,144,144,144,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContext.java,88,88,88,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java,31,31,31,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java,576,576,576,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java,240,240,240,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java,733,733,733,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java,380,380,380,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/ObjectMessageImpl.java,143,143,143,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java,668,668,668,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/TextMessageImpl.java,113,113,113,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java,1035,1035,1035,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java,144,144,144,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryArithmeticFunction.java,156,156,156,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryExprFunction.java,42,42,42,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java,24,24,24,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java,158,158,158,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java,55,55,55,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java,80,80,80,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java,412,412,412,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java,166,166,166,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java,47,47,47,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java,34,34,34,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,232,232,232,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java,60,60,60,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java,52,52,52,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java,274,274,274,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java,57,57,57,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionImpl.java,142,142,142,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java,537,537,537,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java,65,65,65,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageProducerImpl.java,95,95,95,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java,71,71,71,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java,191,191,191,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java,64,64,64,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java,263,263,263,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,64,64,64,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,39,39,39,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,44,44,44,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,83,83,83,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,360,360,360,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,119,119,119,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,123,123,123,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,165,165,165,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,41,41,41,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,133,133,133,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,149,149,149,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,51,51,51,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,162,162,162,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,64,64,64,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,31,31,31,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,32,32,32,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java,31,31,31,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,30,30,30,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,33,33,33,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,34,34,34,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java,140,140,140,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java,77,77,77,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,100,100,100,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,81,81,81,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,65,65,65,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,167,167,167,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,78,78,78,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java,169,169,169,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java,60,60,60,1,1,1,0
